label,sentence1,sentence2
1,"Chỉ sau một không lâu , HiStaff nhanh chóng trở thành giải pháp được triển khai tại nhiều doanh nghiệp hàng đầu Việt Nam như : Techcombank , Maritime Bank , Honda Vietnam , Vinamilk , Pepsico , Phú Thái … Và tất nhiên , HiStaff đã trở thành sản phẩm mở đường cho một thị trường mới – thị trường giải pháp quản trị nhân lực với sự tham gia của một số các tên tuổi trong làng CNTT khác .","Chỉ sau một thời gian ngắn , HiStaff nhanh chóng trở thành giải pháp được ưu tiên triển khai tại nhiều doanh nghiệp hàng đầu Việt Nam như : Techcombank , Maritime Bank , Honda Vietnam , Vinamilk , Pepsico , Phú Thái … Và tất nhiên , HiStaff đã trở thành sản phẩm mở đường cho một thị trường mới – thị trường giải pháp quản trị nhân lực với sự tham gia của một số các tên tuổi trong làng CNTT khác ."
1,"Với vai trò tiên phong, HiStaff vẫn ghi lại những dấu ấn riêng của mình khi đứng đầu về thị phần phần mềm quản trị nhân lực ở Việt Nam với doanh thu hàng năm cả triệu USD .","Nhưng với vai trò người tiên phong , HiStaff vẫn để lại dấu ấn riêng của mình khi dẫn đầu về thị phần phần mềm quản trị nhân lực ở Việt Nam với doanh thu hàng năm cả triệu USD ."
1,"Từ năm 2002 đến 2007 , Tinh Vân không ngừng đưa ra các giải pháp phần mềm khác nhau như : Giải pháp Quản lý Đại học Union , Giải pháp Quản lý Lưu trữ e File , Giải pháp Quản lý Tài sản Qualita , Giải pháp Đào tạo trực tuyến Clever , Giải pháp Ngân hàng đề và Thi trắc nghiệm OmegaTest , Giải pháp Dịch tự động Anh-Việt Davit … Đó đều là những phần mềm giải pháp đồ sộ , có độ phức tạp cao và là những giải pháp lần đầu tiên được một đơn vị trong nước phát triển và đưa ra thị trường .","Từ năm 2002 đến 2007 , Tinh Vân liên tục cho ra mắt các giải pháp phần mềm khác nhau như : Giải pháp Quản lý Đại học Union , Giải pháp Quản lý Lưu trữ e File , Giải pháp Quản lý Tài sản Qualita , Giải pháp Đào tạo trực tuyến Clever , Giải pháp Ngân hàng đề và Thi trắc nghiệm OmegaTest , Giải pháp Dịch tự động Anh-Việt Davit … Đó đều là những phần mềm giải pháp đồ sộ , có độ phức tạp cao và là những giải pháp lần đầu tiên được một đơn vị trong nước phát triển và đưa ra thị trường ."
1,"Nói về Tinh Vân , người ta vẫn thường so sánh Tinh Vân như là hình mẫu của những nhà khoa học làm kinh doanh , đôi khi có hàm ý về tính lý tưởng .","Nói về Tinh Vân , người ta vẫn thường ví von Tinh Vân là điển hình của những nhà khoa học làm kinh doanh , đâu đó có hàm ý về tính lý tưởng ."
1,"Xuất phát từ ý tưởng không hề phức tạp , đó là đưa tất cả những kiến thức trong bộ sách giáo khoa , vào một chiếc máy tính bảng mỏng và nhẹ .","Bắt nguồn từ ý tưởng rất đơn giản , đưa tất cả bộ sách giáo khoa vốn trĩu nặng trên vai các em thơ khi cắp sách đến trường , vào một chiếc máy tính bảng mỏng và nhẹ ."
1,"Điều mà bất kỳ ông bố , bà mẹ nào ở Việt Nam có con đang đi học cũng đều mong muốn và ước mơ có một cuộc cải cách về sức nặng sách vở trong suốt mười mấy năm qua .","Đây là điều mà hầu như bất cứ ông bố , bà mẹ nào ở Việt Nam có con đang đi học cũng đều mong muốn và ước mơ có một cuộc cải cách về gánh nặng sách vở trong suốt mười mấy năm qua ."
1,"Về ý nghĩa Sách giáo khoa điện tử Classbook , các nhà giáo dục Việt Nam đều nhận xét Sách giáo khoa điện tử sẽ là xu thế của tương lai và đây là một bước ngoặt đổi mới có ý nghĩa đối với nền giáo dục tại Việt Nam .","Bình luận về ý nghĩa Sách giáo khoa điện tử Classbook , các nhà giáo dục Việt Nam đều đánh giá Sách giáo khoa điện tử chắc chắn là xu thế tất yếu của tương lai và đây là một bước ngoặt đổi mới có ý nghĩa đối với nền giáo dục tại Việt Nam ."
1,"Tinh Vân sẽ luôn giữ tinh thần của một công ty khởi nghiệp với tất cả phẩm chất tốt đẹp như : sự đam mê , tự lập , nhiệt huyết , hoài bão , khát vọng , luôn đầy ắp những ý tưởng sáng tạo táo bạo .","Tinh Vân sẽ luôn giữ tinh thần của một công ty khởi nghiệp với tất cả phẩm chất tốt đẹp như : sự đam mê , tự lập , nhiệt huyết , hoài bão , khát vọng , luôn đầy ắp những ý tưởng sáng tạo táo bạo ."
1,"Kể từ năm 2014 , Ban lãnh đạo Tinh Vân đã chủ trương chiến lược “ Go Global ” , mạnh dạn bước khỏi vòng tròn nhỏ , quyết tâm tìm kiếm những cơ hội lớn ở những chân trời mới .","Từ năm 2014 , Ban lãnh đạo Tinh Vân đã xác lập chiến lược “ Go Global ” , mạnh mẽ bước khỏi lũy tre làng , quyết tâm tìm kiếm những cơ hội lớn ở những chân trời mới ."
1,"Trong thời đại kinh tế khó khăn , một số lượng lớn doanh nghiệp lớn trong làng CNTT đang tập trung vào hoạt động kinh doanh dịch vụ , gia công mà thiếu vắng những sản phẩm cốt lõi , thì một doanh nghiệp như Tinh Vân xứng đáng là điểm sáng .","Trong bối cảnh kinh tế khó khăn , nhiều doanh nghiệp lớn trong làng CNTT đang chủ yếu hoạt động kinh doanh dịch vụ , gia công mà thiếu vắng những sản phẩm cốt lõi , thì một doanh nghiệp như Tinh Vân thực sự là điểm sáng đáng trân trọng ."
1,"Với 20 năm phát triển , với tư cách của người mở đường trong nhiều lĩnh vực dự đoán rằng , Tinh Vân sẽ sớm lên vị trí đứng đầu trong nhiều lĩnh vực quan trọng của thị trường công nghệ Việt Nam , và cùng với chiến lược “ Go Global ” , Tinh Vân sẽ mạnh dạn bước ra thị trường toàn cầu .","Với 20 năm phát triển , với sứ mệnh của người mở đường trong nhiều lĩnh vực tin rằng , Tinh Vân sẽ sớm dẫn đầu trong nhiều lĩnh vực quan trọng của thị trường công nghệ Việt Nam , và cùng với chiến lược “ Go Global ” , Tinh Vân sẽ mạnh mẽ bước ra thị trường toàn cầu ."
1,Bí mật động trời về tác giả Wikipedia .,Phát hiện bất ngờ về tác giả Wikipedia .
1,"Có một điều mà nhiều người dùng Wikipedia dễ dàng nhận thấy là , văn phong trên trang bách khoa toàn thư trực tuyến này đôi) lúc có vẻ không được tự nhiên .","Có một điều mà nhiều người dùng Wikipedia nhận thấy là , văn phong trên trang bách khoa toàn thư mở trực tuyến này đôi khi có vẻ thiếu tự nhiên ."
1,"Lý giải hiện tượng này là do , tác giả của các bài viết có khả năng không phải là ... con người .","Hiện tượng này được tiết lộ là do , tác giả của các bài viết có thể không phải là ... con người ."
1,Tần xuất xuất hiện của các bài viết đăng tải trên Wikipedia có tác giả là các phần mềm tự động hay robot mạng ngày càng nhiều ( bot ) .,Ngày càng xuất hiện nhiều bài viết đăng tải trên Wikipedia có tác giả là các phần mềm tự động hay robot mạng ( bot ) .
1,"Bằng cách lấy thông tin chưa xử lý từ các cơ sở dữ liệu , rồi những "" cây bút "" này dùng các thuật toán để tạo ra câu văn và bài viết theo những khuôn mẫu nhất định .","Những "" cây bút "" này sáng tác bằng cách trích lấy thông tin chưa xử lý từ các cơ sở dữ liệu , rồi dùng các thuật toán để tạo ra câu văn và bài viết theo những khuôn mẫu tiêu chuẩn ."
1,"Trong thực tế , theo một thống kê mới đây của báo Wall Street Journal , hơn 2,7 triệu bài trên Wikipedia , tức là khoảng 8,5% tổng lượng bài được đăng tải của trang đã được một chương trình bot đơn lẻ ở Thụy Điển viết.","Trong thực tế , theo một thống kê mới đây của báo Wall Street Journal , một chương trình bot đơn lẻ ở Thụy Điển đã viết hơn 2,7 triệu bài trên Wikipedia , tức là khoảng 8,5% tổng lượng bài được đăng tải của trang ."
1,"Robot mạng gọi là “ Lsjbot ” này do nhà quản lý đại học Thụy Điển Sverker Johansson , người có học vị cao, sáng chế .","Robot mạng có tên “ Lsjbot ” này do nhà quản lý đại học Thụy Điển Sverker Johansson , người có học vị trong nhiều lĩnh vực như ngôn ngữ học , kỹ thuật dân dụng , kinh tế và vật lý hạt , sáng chế ."
1,Lsjbot có khả năng tạo ra tới 10.000 bài viết mới mỗi ngày .,Lsjbot có thể sinh ra tới 10.000 bài viết mới mỗi ngày .
1,Đa phần các bài viết của robot mạng này liên quan đến các loài động vật hoặc các thị trấn nhỏ ở Philippines .,Hầu hết các bài viết của robot mạng này tập trung vào các loài động vật hoặc các thị trấn nhỏ ở Philippines .
1,"Khoảng 2/3 số bài của Lsjbot được viết bằng tiếng Philippines , số còn lại bằng tiếng Thụy Điển ( vợ của ông Johannson là người Philippines ) .","Khoảng hơn nửa số bài của Lsjbot viết bằng tiếng Philippines , những bài còn được viết bằng tiếng Thụy Điển ( vợ của ông Johannson là người Philippines ) ."
1,"Một khi ông Johannson cài đặt Lsjbot tập trung vào một chủ đề nào đó , nó sẽ tự động viết và cho đăng tải các bài lên Wikipedia .","Một khi ông Johannson hướng cài đặt Lsjbot tập trung vào một chủ đề nào đó , nó sẽ viết và cho đăng tải các bài lên Wikipedia một cách tự động ."
1,"Bách khoa toàn thư mở sử dụng các bài viết từ nhiều chương trình phần mềm tự động , chẳng hạn như rambot , loại robot mạng được sử dụng để tạo ra những bài viết về các thành phố và hạt của Mỹ .","Bách khoa toàn thư mở hiện chấp nhận dung chứa các bài viết từ nhiều chương trình phần mềm tự động như vậy , chẳng hạn như rambot , loại robot mạng được sử dụng để tạo ra những bài viết về các thành phố và hạt của Mỹ ."
1,"Tuy nhiên , tác giả robot mạng nổi tiếng nhất chính là sáng chế của ông Johannson .","Tuy nhiên , sáng chế của ông Johannson cho tới nay là tác giả robot mạng nổi tiếng nhất ."
1,Việc sử dụng các bot để tạo ra các bài viết gặp phải rất nhiều lời chỉ trích .,Việc sử dụng các bot để tạo ra các bài viết vấp phải không ít lời chỉ trích .
1,"Mặc dù vậy , ông Johannson biện minh rằng , có quá nhiều bài viết trên Wikipedia được viết từ những "" gã ngu dốt "" da trắng .","Dẫu vậy , ông Johannson đã lên tiếng biện minh cho cách làm này và tuyên bố rằng , có quá nhiều bài viết trên Wikipedia bắt nguồn từ những "" gã ngu dốt "" da trắng ."
1,"Ví dụ trên trang Wikipedia bằng tiếng Thụy Điển , các bài viết nhắc tới hơn 150 nhân vật trong bộ phim "" Chúa tể những chiếc nhẫn "" , trong khi chỉ nhắc tới chỉ có 10 người liên quan đến cuộc chiến tranh Việt Nam .","Ông lấy ví dụ , trên trang Wikipedia bằng tiếng Thụy Điển , các bài viết đề cập tới hơn 150 nhân vật trong bộ phim "" Chúa tể những chiếc nhẫn "" , trong khi chỉ nhắc tới không đầy 10 người liên quan đến cuộc chiến tranh Việt Nam ."
1,"Bộ trưởng Thăng : ‘ Mạnh dạn cam kết , không lỗ đâu ’ .","Bộ trưởng Thăng : ‘ Mạnh dạn cam kết , sẽ không thể lỗ ’ ."
